"id_casa","ingreso_total","dias_ocupacion","ingreso_por_dia","cuartil_rentabilidad","alta_rentabilidad","tipo_vivienda","provincia_ubicacion","categoria"
874,5304825,198,26792.0454545455,"Q1",FALSE,"Loft","La Pampa","Económica"
2574,6107101,228,26785.5307017544,"Q1",FALSE,"Chalet","Córdoba","Premium"
1252,9186548,343,26782.9387755102,"Q1",FALSE,"Chalet","Chubut","Lujo"
2346,7363903,275,26777.8290909091,"Q1",FALSE,"Departamento","Santa Cruz","Ultra lujo"
2087,8836359,330,26776.8454545455,"Q1",FALSE,"Cabaña","Santa Cruz","Premium"
2068,6398479,239,26771.8786610879,"Q1",FALSE,"Loft","Buenos Aires","Estándar"
2320,5541664,207,26771.3236714976,"Q1",FALSE,"Loft","Tucumán","Premium"
2616,6344527,237,26770.1561181435,"Q1",FALSE,"Departamento","CABA","Ultra lujo"
2767,8218066,307,26768.9446254072,"Q1",FALSE,"Chalet","Chaco","Ultra lujo"
1642,8003877,299,26768.8193979933,"Q1",FALSE,"Departamento","Córdoba","Premium"
1344,6745564,252,26768.1111111111,"Q1",FALSE,"Chalet","Jujuy","Premium"
177,4335231,162,26760.6851851852,"Q1",FALSE,"Departamento","Santa Fe","Lujo"
789,7492695,280,26759.625,"Q1",FALSE,"Cabaña","Misiones","Premium"
869,5887021,220,26759.1863636364,"Q1",FALSE,"Loft","Chaco","Lujo"
2847,3959519,148,26753.5067567568,"Q1",FALSE,"Cabaña","Chaco","Ultra lujo"
1843,3986070,149,26752.1476510067,"Q1",FALSE,"Loft","Jujuy","Ultra lujo"
1422,7302570,273,26749.3406593407,"Q1",FALSE,"Cabaña","La Rioja","Estándar"
2057,5402890,202,26746.9801980198,"Q1",FALSE,"Departamento","Jujuy","Ultra lujo"
945,6927181,259,26745.8725868726,"Q1",FALSE,"Departamento","Chaco","Estándar"
2969,5668061,212,26736.1367924528,"Q1",FALSE,"Cabaña","Corrientes","Ultra lujo"
2915,8313545,311,26731.6559485531,"Q1",FALSE,"Chalet","Mendoza","Ultra lujo"
1457,8206447,307,26731.0977198697,"Q1",FALSE,"Cabaña","Salta","Estándar"
721,9247389,346,26726.5578034682,"Q1",FALSE,"Casa","Córdoba","Ultra lujo"
2701,6895403,258,26726.3682170543,"Q1",FALSE,"Cabaña","San Juan","Lujo"
1852,7456365,279,26725.3225806452,"Q1",FALSE,"Departamento","La Rioja","Premium"
2850,9939731,372,26719.7069892473,"Q1",FALSE,"Loft","San Luis","Estándar"
2583,8308849,311,26716.5562700965,"Q1",FALSE,"Chalet","Chaco","Premium"
1162,4247900,159,26716.3522012579,"Q1",FALSE,"Cabaña","San Juan","Económica"
1812,5342001,200,26710.005,"Q1",FALSE,"Cabaña","Jujuy","Ultra lujo"
472,6463168,242,26707.305785124,"Q1",FALSE,"Cabaña","Mendoza","Lujo"
2641,9293849,348,26706.4626436782,"Q1",FALSE,"Casa","Córdoba","Estándar"
2460,9025466,338,26702.5621301775,"Q1",FALSE,"Chalet","Mendoza","Estándar"
1612,6808540,255,26700.1568627451,"Q1",FALSE,"Cabaña","Corrientes","Estándar"
1831,4538529,170,26697.2294117647,"Q1",FALSE,"Chalet","Jujuy","Económica"
556,3496552,131,26691.2366412214,"Q1",FALSE,"Cabaña","Tucumán","Económica"
435,5684776,213,26689.0892018779,"Q1",FALSE,"Departamento","Río Negro","Económica"
1523,6858257,257,26685.8249027237,"Q1",FALSE,"Chalet","San Juan","Estándar"
2579,8859592,332,26685.5180722892,"Q1",FALSE,"Casa","Formosa","Económica"
2066,5550503,208,26685.1105769231,"Q1",FALSE,"Departamento","Corrientes","Ultra lujo"
1092,7123471,267,26679.6666666667,"Q1",FALSE,"Departamento","Mendoza","Lujo"
2886,8483597,318,26677.9779874214,"Q1",FALSE,"Loft","San Luis","Estándar"
742,8002526,300,26675.0866666667,"Q1",FALSE,"Casa","Tucumán","Premium"
2791,4747458,178,26671.1123595506,"Q1",FALSE,"Casa","Corrientes","Económica"
1137,3999172,150,26661.1466666667,"Q1",FALSE,"Chalet","Santiago del Estero","Premium"
1787,6505294,244,26661.0409836066,"Q1",FALSE,"Cabaña","Tierra del Fuego","Premium"
2135,6025389,226,26661.0132743363,"Q1",FALSE,"Departamento","San Luis","Premium"
2163,5305067,199,26658.6281407035,"Q1",FALSE,"Casa","Tucumán","Lujo"
1715,6875451,258,26649.0348837209,"Q1",FALSE,"Departamento","Tucumán","Económica"
1001,6315772,237,26648.8270042194,"Q1",FALSE,"Departamento","La Pampa","Premium"
411,6765880,254,26637.3228346457,"Q1",FALSE,"Casa","CABA","Económica"
598,7189722,270,26628.6,"Q1",FALSE,"Chalet","Buenos Aires","Ultra lujo"
94,7162625,269,26626.8587360595,"Q1",FALSE,"Departamento","Corrientes","Premium"
795,6603157,248,26625.6330645161,"Q1",FALSE,"Loft","Salta","Económica"
1599,5109781,192,26613.4427083333,"Q1",FALSE,"Departamento","Neuquén","Ultra lujo"
1994,6200593,233,26611.9871244635,"Q1",FALSE,"Cabaña","CABA","Lujo"
1986,6012449,226,26603.7566371681,"Q1",FALSE,"Loft","Córdoba","Premium"
278,6730750,253,26603.7549407115,"Q1",FALSE,"Chalet","Chaco","Económica"
1537,6996216,263,26601.5817490494,"Q1",FALSE,"Loft","Catamarca","Lujo"
374,6969608,262,26601.5572519084,"Q1",FALSE,"Chalet","Santiago del Estero","Ultra lujo"
2528,7288401,274,26600.003649635,"Q1",FALSE,"Loft","CABA","Económica"
1339,4628369,174,26599.8218390805,"Q1",FALSE,"Departamento","Buenos Aires","Estándar"
941,5744774,216,26596.1759259259,"Q1",FALSE,"Cabaña","Río Negro","Lujo"
1699,6301792,237,26589.8396624473,"Q1",FALSE,"Loft","La Pampa","Lujo"
1775,6699294,252,26584.5,"Q1",FALSE,"Casa","Córdoba","Económica"
9,9967046,375,26578.7893333333,"Q1",FALSE,"Loft","CABA","Ultra lujo"
1383,6086537,229,26578.7641921397,"Q1",FALSE,"Casa","Tucumán","Lujo"
2565,7809264,294,26562.1224489796,"Q1",FALSE,"Casa","Misiones","Lujo"
1371,5576509,210,26554.8047619048,"Q1",FALSE,"Cabaña","Córdoba","Económica"
1582,7723759,291,26542.1271477663,"Q1",FALSE,"Casa","Neuquén","Lujo"
2971,5093401,192,26528.1302083333,"Q1",FALSE,"Departamento","Tierra del Fuego","Premium"
1895,4827186,182,26523,"Q1",FALSE,"Cabaña","Formosa","Económica"
1081,7367055,278,26500.1978417266,"Q1",FALSE,"Departamento","Chubut","Premium"
575,4105743,155,26488.664516129,"Q1",FALSE,"Chalet","La Rioja","Lujo"
651,6514863,246,26483.1829268293,"Q1",FALSE,"Casa","CABA","Premium"
812,7388480,279,26482.0071684588,"Q1",FALSE,"Chalet","Tierra del Fuego","Estándar"
731,6805810,257,26481.7509727626,"Q1",FALSE,"Chalet","Chaco","Premium"
130,5455127,206,26481.1990291262,"Q1",FALSE,"Casa","La Rioja","Económica"
1594,7144798,270,26462.2148148148,"Q1",FALSE,"Departamento","Buenos Aires","Lujo"
1198,9076124,343,26461.0029154519,"Q1",FALSE,"Chalet","Salta","Económica"
2444,6297095,238,26458.3823529412,"Q1",FALSE,"Chalet","Río Negro","Ultra lujo"
38,7353513,278,26451.4856115108,"Q1",FALSE,"Cabaña","Entre Ríos","Ultra lujo"
707,6372189,241,26440.6182572614,"Q1",FALSE,"Chalet","Entre Ríos","Premium"
637,4494289,170,26436.9941176471,"Q1",FALSE,"Cabaña","Buenos Aires","Premium"
683,8405856,318,26433.5094339623,"Q1",FALSE,"Casa","Misiones","Económica"
1999,7110333,269,26432.4646840149,"Q1",FALSE,"Departamento","San Juan","Lujo"
2733,6660294,252,26429.7380952381,"Q1",FALSE,"Loft","Tierra del Fuego","Económica"
1795,7531711,285,26427.0561403509,"Q1",FALSE,"Loft","Santa Cruz","Ultra lujo"
895,6421388,243,26425.4650205761,"Q1",FALSE,"Chalet","La Pampa","Ultra lujo"
1888,8164170,309,26421.2621359223,"Q1",FALSE,"Loft","Misiones","Lujo"
592,6074383,230,26410.3608695652,"Q1",FALSE,"Departamento","Corrientes","Ultra lujo"
384,5835189,221,26403.5701357466,"Q1",FALSE,"Casa","San Luis","Económica"
1100,6046181,229,26402.5371179039,"Q1",FALSE,"Chalet","Mendoza","Ultra lujo"
1259,6229632,236,26396.7457627119,"Q1",FALSE,"Loft","Chaco","Estándar"
335,7390722,280,26395.4357142857,"Q1",FALSE,"Departamento","Formosa","Ultra lujo"
1728,7574489,287,26391.9477351916,"Q1",FALSE,"Cabaña","La Rioja","Ultra lujo"
2564,8919179,338,26388.1035502959,"Q1",FALSE,"Chalet","Formosa","Estándar"
2011,6226765,236,26384.5974576271,"Q1",FALSE,"Loft","Santa Cruz","Premium"
970,4616502,175,26380.0114285714,"Q1",FALSE,"Departamento","Entre Ríos","Ultra lujo"
409,5009866,190,26367.7157894737,"Q1",FALSE,"Loft","Misiones","Premium"
2531,6907951,262,26366.2251908397,"Q1",FALSE,"Departamento","Chubut","Lujo"
2557,7274740,276,26357.7536231884,"Q1",FALSE,"Cabaña","Entre Ríos","Ultra lujo"
1876,8803091,334,26356.5598802395,"Q1",FALSE,"Departamento","Tierra del Fuego","Económica"
1366,7879530,299,26352.9431438127,"Q1",FALSE,"Cabaña","Santa Cruz","Ultra lujo"
54,5981111,227,26348.5066079295,"Q1",FALSE,"Loft","Santa Fe","Lujo"
1611,3688129,140,26343.7785714286,"Q1",FALSE,"Cabaña","Córdoba","Ultra lujo"
2023,4741730,180,26342.9444444444,"Q1",FALSE,"Casa","San Juan","Estándar"
1261,7481102,284,26341.9084507042,"Q1",FALSE,"Cabaña","Jujuy","Premium"
2443,5663283,215,26340.8511627907,"Q1",FALSE,"Cabaña","Entre Ríos","Premium"
2476,6611148,251,26339.235059761,"Q1",FALSE,"Casa","Mendoza","Estándar"
1049,6610762,251,26337.6972111554,"Q1",FALSE,"Cabaña","Córdoba","Económica"
2161,9692110,368,26337.2554347826,"Q1",FALSE,"Chalet","Río Negro","Estándar"
419,6345439,241,26329.622406639,"Q1",FALSE,"Casa","CABA","Ultra lujo"
449,7055847,268,26327.7873134328,"Q1",FALSE,"Loft","Río Negro","Económica"
272,5607224,213,26324.9953051643,"Q1",FALSE,"Departamento","Entre Ríos","Estándar"
1961,5105655,194,26317.8092783505,"Q1",FALSE,"Casa","La Pampa","Premium"
1139,6815330,259,26314.0154440154,"Q1",FALSE,"Chalet","Santa Fe","Lujo"
2385,7339494,279,26306.4301075269,"Q1",FALSE,"Departamento","Neuquén","Ultra lujo"
2902,6576022,250,26304.088,"Q1",FALSE,"Chalet","Jujuy","Ultra lujo"
1018,8494879,323,26299.9349845201,"Q1",FALSE,"Departamento","La Rioja","Lujo"
2384,6889993,262,26297.6832061069,"Q1",FALSE,"Cabaña","San Juan","Estándar"
1204,5834641,222,26282.1666666667,"Q1",FALSE,"Loft","Corrientes","Económica"
1578,7989090,304,26279.9013157895,"Q1",FALSE,"Loft","Santa Cruz","Ultra lujo"
2110,6017997,229,26279.4628820961,"Q1",FALSE,"Departamento","Jujuy","Económica"
183,7434977,283,26272.0035335689,"Q1",FALSE,"Casa","Córdoba","Premium"
1385,6909181,263,26270.6501901141,"Q1",FALSE,"Departamento","Formosa","Estándar"
790,4229305,161,26268.9751552795,"Q1",FALSE,"Departamento","La Pampa","Premium"
746,8614560,328,26263.9024390244,"Q1",FALSE,"Chalet","Tucumán","Premium"
539,9060288,345,26261.7043478261,"Q1",FALSE,"Cabaña","Buenos Aires","Premium"
1325,7850627,299,26256.2775919732,"Q1",FALSE,"Departamento","Salta","Estándar"
2799,7194081,274,26255.7700729927,"Q1",FALSE,"Chalet","San Juan","Premium"
2611,5089614,194,26235.1237113402,"Q1",FALSE,"Loft","Misiones","Premium"
1765,6242782,238,26230.1764705882,"Q1",FALSE,"Chalet","San Juan","Económica"
983,7028370,268,26225.2611940299,"Q1",FALSE,"Cabaña","San Luis","Económica"
1998,4353182,166,26223.9879518072,"Q1",FALSE,"Cabaña","La Pampa","Lujo"
903,4745222,181,26216.6961325967,"Q1",FALSE,"Casa","Formosa","Lujo"
395,4742984,181,26204.3314917127,"Q1",FALSE,"Chalet","Entre Ríos","Premium"
135,7362761,281,26201.9964412811,"Q1",FALSE,"Casa","Catamarca","Lujo"
2006,4765789,182,26185.6538461538,"Q1",FALSE,"Cabaña","Catamarca","Premium"
2792,6963578,266,26178.8646616541,"Q1",FALSE,"Casa","Entre Ríos","Lujo"
2027,7250889,277,26176.4945848375,"Q1",FALSE,"Departamento","Córdoba","Estándar"
2305,4318359,165,26171.8727272727,"Q1",FALSE,"Chalet","Chubut","Estándar"
286,6725756,257,26170.2568093385,"Q1",FALSE,"Departamento","Santa Fe","Premium"
2191,7563090,289,26169.8615916955,"Q1",FALSE,"Casa","Tierra del Fuego","Ultra lujo"
14,7978430,305,26158.7868852459,"Q1",FALSE,"Departamento","Entre Ríos","Lujo"
2133,6694928,256,26152.0625,"Q1",FALSE,"Casa","Misiones","Estándar"
62,8132880,311,26150.7395498392,"Q1",FALSE,"Cabaña","San Luis","Lujo"
599,6484726,248,26148.0887096774,"Q1",FALSE,"Cabaña","Catamarca","Ultra lujo"
2967,4732780,181,26147.955801105,"Q1",FALSE,"Cabaña","Buenos Aires","Económica"
100,5176980,198,26146.3636363636,"Q1",FALSE,"Cabaña","Tierra del Fuego","Premium"
578,5908381,226,26143.2787610619,"Q1",FALSE,"Loft","Córdoba","Premium"
963,5854985,224,26138.3258928571,"Q1",FALSE,"Loft","La Pampa","Premium"
35,7134680,273,26134.358974359,"Q1",FALSE,"Casa","Chubut","Lujo"
595,6895303,264,26118.571969697,"Q1",FALSE,"Loft","Santa Fe","Lujo"
681,6501149,249,26109.0321285141,"Q1",FALSE,"Cabaña","Córdoba","Ultra lujo"
2753,5038809,193,26107.8186528497,"Q1",FALSE,"Cabaña","Chubut","Económica"
2157,6003617,230,26102.6826086957,"Q1",FALSE,"Cabaña","La Rioja","Lujo"
1824,5583276,214,26090.0747663551,"Q1",FALSE,"Casa","Chubut","Lujo"
1179,6339720,243,26089.3827160494,"Q1",FALSE,"Departamento","Tierra del Fuego","Económica"
817,5947972,228,26087.5964912281,"Q1",FALSE,"Cabaña","Santiago del Estero","Ultra lujo"
2789,5739201,220,26087.2772727273,"Q1",FALSE,"Casa","Río Negro","Económica"
2436,5761497,221,26070.1221719457,"Q1",FALSE,"Cabaña","San Juan","Ultra lujo"
2178,7794139,299,26067.3545150502,"Q1",FALSE,"Casa","La Rioja","Lujo"
1754,6956957,267,26056.0187265918,"Q1",FALSE,"Cabaña","Buenos Aires","Económica"
1154,5862343,225,26054.8577777778,"Q1",FALSE,"Chalet","Salta","Premium"
1912,5367089,206,26053.8300970874,"Q1",FALSE,"Casa","Neuquén","Económica"
1881,6200678,238,26053.268907563,"Q1",FALSE,"Loft","Córdoba","Estándar"
2639,6928809,266,26048.1541353383,"Q1",FALSE,"Casa","Catamarca","Estándar"
1583,5522003,212,26047.1839622641,"Q1",FALSE,"Cabaña","Tucumán","Lujo"
1552,5677059,218,26041.5550458716,"Q1",FALSE,"Departamento","Santiago del Estero","Premium"
2964,6795144,261,26035.0344827586,"Q1",FALSE,"Loft","Tierra del Fuego","Económica"
2875,6351726,244,26031.6639344262,"Q1",FALSE,"Cabaña","Tucumán","Premium"
788,5414450,208,26031.0096153846,"Q1",FALSE,"Loft","Chaco","Lujo"
2286,6870585,264,26024.9431818182,"Q1",FALSE,"Cabaña","San Juan","Económica"
1614,6610123,254,26024.1062992126,"Q1",FALSE,"Chalet","Buenos Aires","Estándar"
1759,5749094,221,26014,"Q1",FALSE,"Casa","CABA","Estándar"
459,7595392,292,26011.6164383562,"Q1",FALSE,"Loft","Catamarca","Económica"
2466,7569170,291,26010.8934707904,"Q1",FALSE,"Cabaña","Córdoba","Ultra lujo"
563,6294341,242,26009.673553719,"Q1",FALSE,"Chalet","Mendoza","Ultra lujo"
856,4759422,183,26007.7704918033,"Q1",FALSE,"Casa","San Juan","Económica"
1873,6215306,239,26005.4644351464,"Q1",FALSE,"Cabaña","Santiago del Estero","Ultra lujo"
2092,8424768,324,26002.3703703704,"Q1",FALSE,"Casa","Tucumán","Lujo"
631,7098305,273,26001.1172161172,"Q1",FALSE,"Loft","Chaco","Premium"
1021,7045029,271,25996.4169741697,"Q1",FALSE,"Cabaña","San Luis","Estándar"
924,7953010,306,25990.2287581699,"Q1",FALSE,"Loft","Misiones","Ultra lujo"
2829,4548238,175,25989.9314285714,"Q1",FALSE,"Departamento","Neuquén","Ultra lujo"
284,6159243,237,25988.3670886076,"Q1",FALSE,"Loft","Santiago del Estero","Económica"
1568,5951124,229,25987.4410480349,"Q1",FALSE,"Casa","Misiones","Ultra lujo"
2862,7198235,277,25986.4079422383,"Q1",FALSE,"Departamento","La Rioja","Ultra lujo"
1744,6652075,256,25984.66796875,"Q1",FALSE,"Cabaña","Chubut","Ultra lujo"
1771,8860065,341,25982.5953079179,"Q1",FALSE,"Casa","San Luis","Ultra lujo"
896,5326306,205,25981.9804878049,"Q1",FALSE,"Casa","CABA","Lujo"
1228,6935583,267,25975.9662921348,"Q1",FALSE,"Chalet","Corrientes","Económica"
5,6595944,254,25968.2834645669,"Q1",FALSE,"Loft","Formosa","Ultra lujo"
370,5581402,215,25960.0093023256,"Q1",FALSE,"Loft","Neuquén","Premium"
1178,6957204,268,25959.7164179104,"Q1",FALSE,"Loft","Neuquén","Estándar"
1311,5009702,193,25957.0051813472,"Q1",FALSE,"Cabaña","La Pampa","Premium"
2554,7007538,270,25953.8444444444,"Q1",FALSE,"Casa","La Rioja","Estándar"
2426,8901961,343,25953.2390670554,"Q1",FALSE,"Chalet","Santa Cruz","Estándar"
1239,6538819,252,25947.6944444444,"Q1",FALSE,"Casa","Catamarca","Ultra lujo"
1141,6305159,243,25947.1563786008,"Q1",FALSE,"Cabaña","Mendoza","Lujo"
1742,5785714,223,25944.9058295964,"Q1",FALSE,"Cabaña","San Juan","Ultra lujo"
1066,7391454,285,25934.9263157895,"Q1",FALSE,"Loft","Santiago del Estero","Premium"
456,8193665,316,25929.3196202532,"Q1",FALSE,"Loft","Chaco","Económica"
2175,5830526,225,25913.4488888889,"Q1",FALSE,"Loft","Chaco","Estándar"
1068,7203573,278,25912.1330935252,"Q1",FALSE,"Chalet","Córdoba","Premium"
1194,7514352,290,25911.5586206897,"Q1",FALSE,"Loft","La Rioja","Económica"
811,6010774,232,25908.5086206897,"Q1",FALSE,"Cabaña","Misiones","Estándar"
1956,6917219,267,25907.1872659176,"Q1",FALSE,"Loft","La Rioja","Económica"
1310,5207272,201,25906.8258706468,"Q1",FALSE,"Cabaña","Santa Cruz","Lujo"
70,6787399,262,25906.1030534351,"Q1",FALSE,"Chalet","Neuquén","Ultra lujo"
153,5930403,229,25896.9563318777,"Q1",FALSE,"Casa","Misiones","Premium"
2121,6188758,239,25894.3849372385,"Q1",FALSE,"Loft","CABA","Lujo"
2351,6136022,237,25890.388185654,"Q1",FALSE,"Casa","La Pampa","Lujo"
2655,4970291,192,25886.9322916667,"Q1",FALSE,"Departamento","CABA","Económica"
1709,4813541,186,25879.252688172,"Q1",FALSE,"Casa","Salta","Ultra lujo"
2919,5382839,208,25879.0336538462,"Q1",FALSE,"Chalet","Corrientes","Lujo"
1496,7711516,298,25877.5704697987,"Q1",FALSE,"Departamento","Río Negro","Lujo"
2359,6805476,263,25876.3346007605,"Q1",FALSE,"Casa","Córdoba","Ultra lujo"
988,6155982,238,25865.4705882353,"Q1",FALSE,"Departamento","Buenos Aires","Estándar"
2019,9981775,386,25859.5207253886,"Q1",FALSE,"Departamento","San Juan","Estándar"
531,6645851,257,25859.3424124514,"Q1",FALSE,"Casa","Buenos Aires","Ultra lujo"
347,3748225,145,25849.8275862069,"Q1",FALSE,"Cabaña","La Rioja","Económica"
688,7650277,296,25845.5304054054,"Q1",FALSE,"Chalet","Tucumán","Premium"
2202,7597753,294,25842.6972789116,"Q1",FALSE,"Loft","San Juan","Lujo"
486,7336222,284,25831.7676056338,"Q1",FALSE,"Loft","San Luis","Premium"
1086,5915308,229,25831.03930131,"Q1",FALSE,"Chalet","Tucumán","Premium"
1466,9271788,359,25826.7075208914,"Q1",FALSE,"Loft","Tucumán","Premium"
2924,4932699,191,25825.6492146597,"Q1",FALSE,"Loft","San Luis","Premium"
2923,5447969,211,25819.7582938389,"Q1",FALSE,"Loft","Catamarca","Premium"
2439,6996879,271,25818.741697417,"Q1",FALSE,"Casa","La Rioja","Estándar"
542,8645006,335,25805.9880597015,"Q1",FALSE,"Cabaña","Catamarca","Premium"
344,6502529,252,25803.6865079365,"Q1",FALSE,"Departamento","Tierra del Fuego","Económica"
901,4386344,170,25802.0235294118,"Q1",FALSE,"Departamento","Tucumán","Económica"
671,5468988,212,25797.1132075472,"Q1",FALSE,"Cabaña","Formosa","Económica"
1784,5700719,221,25795.1085972851,"Q1",FALSE,"Departamento","Jujuy","Ultra lujo"
208,5339532,207,25794.8405797101,"Q1",FALSE,"Cabaña","Santiago del Estero","Ultra lujo"
1660,6497339,252,25783.0912698413,"Q1",FALSE,"Cabaña","Córdoba","Ultra lujo"
497,6651891,258,25782.523255814,"Q1",FALSE,"Chalet","San Luis","Lujo"
938,5362226,208,25779.9326923077,"Q1",FALSE,"Chalet","Mendoza","Económica"
1977,5051791,196,25774.443877551,"Q1",FALSE,"Loft","Entre Ríos","Ultra lujo"
114,5979481,232,25773.625,"Q1",FALSE,"Loft","Formosa","Premium"
212,6957226,270,25767.5037037037,"Q1",FALSE,"Loft","Catamarca","Premium"
1681,6204715,241,25745.7053941909,"Q1",FALSE,"Cabaña","Salta","Estándar"
1357,6383073,248,25738.1975806452,"Q1",FALSE,"Cabaña","Santiago del Estero","Estándar"
2911,6588624,256,25736.8125,"Q1",FALSE,"Cabaña","Río Negro","Económica"
2940,6303427,245,25728.2734693878,"Q1",FALSE,"Cabaña","Entre Ríos","Lujo"
1826,7639464,297,25722.101010101,"Q1",FALSE,"Casa","Santa Fe","Estándar"
1713,5966709,232,25718.5732758621,"Q1",FALSE,"Casa","Córdoba","Ultra lujo"
1097,7534488,293,25714.976109215,"Q1",FALSE,"Chalet","Jujuy","Lujo"
1282,4602915,179,25714.6089385475,"Q1",FALSE,"Chalet","Jujuy","Premium"
689,5553371,216,25710.0509259259,"Q1",FALSE,"Casa","San Luis","Estándar"
140,6967052,271,25708.6789667897,"Q1",FALSE,"Chalet","Misiones","Ultra lujo"
2353,7069877,275,25708.6436363636,"Q1",FALSE,"Loft","Buenos Aires","Lujo"
2713,9458975,368,25703.7364130435,"Q1",FALSE,"Casa","Chaco","Ultra lujo"
1712,6631161,258,25702.1744186047,"Q1",FALSE,"Casa","Corrientes","Ultra lujo"
2615,4547911,177,25694.4124293785,"Q1",FALSE,"Cabaña","Santa Fe","Estándar"
2867,6320530,246,25693.2113821138,"Q1",FALSE,"Departamento","San Juan","Premium"
428,6473424,252,25688.1904761905,"Q1",FALSE,"Casa","Salta","Premium"
2150,4417751,172,25684.5988372093,"Q1",FALSE,"Loft","Chubut","Premium"
421,6883264,268,25683.8208955224,"Q1",FALSE,"Cabaña","Entre Ríos","Estándar"
1169,3646888,142,25682.3098591549,"Q1",FALSE,"Loft","Misiones","Lujo"
1304,7394385,288,25674.9479166667,"Q1",FALSE,"Cabaña","Catamarca","Estándar"
2970,7186549,280,25666.2464285714,"Q1",FALSE,"Chalet","La Pampa","Ultra lujo"
1208,7030999,274,25660.5802919708,"Q1",FALSE,"Casa","Buenos Aires","Lujo"
229,6388561,249,25656.8714859438,"Q1",FALSE,"Departamento","San Juan","Económica"
2214,7078987,276,25648.5036231884,"Q1",FALSE,"Chalet","Corrientes","Lujo"
1279,7744349,302,25643.5397350993,"Q1",FALSE,"Cabaña","Mendoza","Lujo"
714,5718250,223,25642.3766816144,"Q1",FALSE,"Departamento","Santiago del Estero","Estándar"
2544,7101085,277,25635.6859205776,"Q1",FALSE,"Chalet","Catamarca","Estándar"
2347,7869565,307,25633.7622149837,"Q1",FALSE,"Loft","CABA","Ultra lujo"
1621,6483194,253,25625.2727272727,"Q1",FALSE,"Loft","Formosa","Estándar"
2534,5432395,212,25624.5047169811,"Q1",FALSE,"Departamento","La Rioja","Premium"
2759,4559097,178,25612.904494382,"Q1",FALSE,"Casa","La Pampa","Ultra lujo"
1916,7119571,278,25609.9676258993,"Q1",FALSE,"Casa","Buenos Aires","Económica"
1620,6888288,269,25607.0185873606,"Q1",FALSE,"Cabaña","Santa Fe","Estándar"
2629,6017547,235,25606.5829787234,"Q1",FALSE,"Chalet","La Rioja","Económica"
1172,6349313,248,25602.0685483871,"Q1",FALSE,"Chalet","Mendoza","Ultra lujo"
167,5453088,213,25601.3521126761,"Q1",FALSE,"Loft","Chaco","Económica"
2072,6143723,240,25598.8458333333,"Q1",FALSE,"Cabaña","Misiones","Estándar"
1733,6193506,242,25593,"Q1",FALSE,"Loft","Chubut","Lujo"
695,6346151,248,25589.3185483871,"Q1",FALSE,"Departamento","Jujuy","Premium"
979,9109610,356,25588.7921348315,"Q1",FALSE,"Departamento","Buenos Aires","Económica"
234,7854751,307,25585.5081433225,"Q1",FALSE,"Chalet","Córdoba","Premium"
949,7158570,280,25566.3214285714,"Q1",FALSE,"Loft","San Luis","Ultra lujo"
474,6902489,270,25564.7740740741,"Q1",FALSE,"Casa","San Juan","Premium"
2749,5470820,214,25564.5794392523,"Q1",FALSE,"Departamento","Formosa","Lujo"
2013,5853872,229,25562.7598253275,"Q1",FALSE,"Loft","Santa Cruz","Ultra lujo"
478,7054298,276,25559.0507246377,"Q1",FALSE,"Casa","Mendoza","Ultra lujo"
198,8023303,314,25551.9203821656,"Q1",FALSE,"Chalet","La Rioja","Ultra lujo"
2501,4342632,170,25544.8941176471,"Q1",FALSE,"Chalet","CABA","Ultra lujo"
2293,4878265,191,25540.6544502618,"Q1",FALSE,"Cabaña","Santa Cruz","Premium"
2491,6461206,253,25538.3636363636,"Q1",FALSE,"Loft","Misiones","Premium"
245,8783730,344,25534.0988372093,"Q1",FALSE,"Departamento","Tierra del Fuego","Ultra lujo"
1165,5846030,229,25528.5152838428,"Q1",FALSE,"Loft","Catamarca","Ultra lujo"
2295,8114845,318,25518.3805031447,"Q1",FALSE,"Loft","Catamarca","Económica"
2183,3342697,131,25516.7709923664,"Q1",FALSE,"Departamento","Chaco","Económica"
373,9007291,353,25516.4050991501,"Q1",FALSE,"Cabaña","Entre Ríos","Estándar"
2382,5307206,208,25515.4134615385,"Q1",FALSE,"Chalet","Mendoza","Lujo"
1134,4948202,194,25506.1958762887,"Q1",FALSE,"Cabaña","Buenos Aires","Lujo"
698,5661161,222,25500.7252252252,"Q1",FALSE,"Cabaña","Misiones","Lujo"
684,7879093,309,25498.6828478964,"Q1",FALSE,"Casa","Entre Ríos","Premium"
1541,7725429,303,25496.4653465347,"Q1",FALSE,"Cabaña","Corrientes","Premium"
2459,6883420,270,25494.1481481481,"Q1",FALSE,"Casa","Chubut","Ultra lujo"
363,5784844,227,25483.8942731278,"Q1",FALSE,"Chalet","Entre Ríos","Premium"
1705,6192364,243,25482.9794238683,"Q1",FALSE,"Cabaña","Corrientes","Ultra lujo"
1163,5376380,211,25480.4739336493,"Q1",FALSE,"Departamento","La Pampa","Ultra lujo"
1777,7719179,303,25475.8382838284,"Q1",FALSE,"Loft","San Juan","Estándar"
2957,7539844,296,25472.4459459459,"Q1",FALSE,"Departamento","La Pampa","Premium"
180,7998183,314,25471.9203821656,"Q1",FALSE,"Chalet","CABA","Lujo"
2928,6775109,266,25470.3345864662,"Q1",FALSE,"Chalet","Tierra del Fuego","Económica"
2063,5526471,217,25467.6082949309,"Q1",FALSE,"Departamento","Río Negro","Estándar"
