"id_transaccion","id_alquila","id_arrendatario","id_casa","fecha_transaccion","origen_reserva"
81505,1561,363,1330,2023-07-03,"App Móvil"
81506,2633,481,2444,2024-08-24,"App Móvil"
81507,3477,704,1101,2024-10-10,"Sitio Web"
81508,3832,118,2405,2024-12-27,"App Móvil"
81509,3968,890,1580,2024-04-04,"Sitio Web"
81510,1165,217,685,2023-05-18,"Teléfono"
81511,3811,109,1822,2024-11-07,"Sitio Web"
81512,826,696,386,2023-04-17,"App Móvil"
81513,4756,280,1231,2024-03-20,"App Móvil"
81514,4304,941,398,2023-07-25,"App Móvil"
81515,1375,326,504,2024-09-13,"App Móvil"
81516,2215,154,392,2024-04-17,"App Móvil"
81517,3914,655,1673,2024-01-12,"Sitio Web"
81518,2894,278,2987,2023-03-27,"App Móvil"
81519,1914,197,2229,2023-10-24,"Sitio Web"
81520,796,69,222,2023-10-23,"Sitio Web"
81521,1427,707,1230,2023-01-03,"Sitio Web"
81522,2944,189,1560,2023-09-19,"Sitio Web"
81523,4118,642,1710,2024-12-09,"Agencia"
81524,3670,350,1691,2023-03-10,"App Móvil"
81525,3303,139,854,2023-12-07,"App Móvil"
81526,4452,579,112,2023-11-10,"App Móvil"
81527,2213,951,276,2024-05-15,"Sitio Web"
81528,3354,937,1038,2024-10-05,"App Móvil"
81529,3471,488,917,2023-01-26,"App Móvil"
81530,1231,351,890,2024-08-08,"App Móvil"
81531,4269,345,1698,2024-08-14,"App Móvil"
81532,4487,931,874,2024-02-09,"Sitio Web"
81533,626,393,2096,2023-07-22,"Agencia"
81534,157,655,2593,2023-10-25,"Agencia"
81535,3653,243,1624,2024-04-13,"App Móvil"
81536,3793,212,1515,2024-03-27,"App Móvil"
81537,2197,434,1207,2024-03-28,"App Móvil"
81538,2855,683,1285,2023-02-16,"Sitio Web"
81539,2784,928,1505,2023-08-07,"App Móvil"
81540,2465,496,1055,2023-06-25,"App Móvil"
81541,2115,213,1453,2023-06-09,"Sitio Web"
81542,4218,864,630,2024-04-10,"Sitio Web"
81543,1165,870,759,2024-12-26,"App Móvil"
81544,4194,955,401,2023-04-23,"Teléfono"
81545,2449,634,1674,2023-07-30,"Sitio Web"
81546,393,803,862,2024-07-12,"Agencia"
81547,4934,944,58,2024-01-29,"App Móvil"
81548,4010,95,688,2024-11-20,"App Móvil"
81549,4018,583,2487,2023-09-10,"App Móvil"
81550,3907,533,2521,2024-02-12,"App Móvil"
81551,4507,342,1820,2024-08-13,"Sitio Web"
81552,302,758,1839,2024-04-03,"Sitio Web"
81553,3430,608,1877,2024-11-28,"App Móvil"
81554,221,269,1760,2024-07-23,"Teléfono"
81555,1549,801,1965,2024-10-17,"App Móvil"
81556,2257,189,2114,2023-11-28,"App Móvil"
81557,3871,547,2016,2023-11-23,"App Móvil"
81558,4883,691,1379,2024-01-17,"App Móvil"
81559,1974,440,916,2024-03-01,"Sitio Web"
81560,1013,4,751,2023-02-22,"Teléfono"
81561,709,224,1860,2024-05-02,"App Móvil"
81562,4718,771,1886,2024-07-14,"App Móvil"
81563,3467,793,524,2024-07-07,"App Móvil"
81564,2942,601,568,2024-05-02,"Sitio Web"
81565,2184,508,2091,2024-02-10,"App Móvil"
81566,3494,583,2487,2024-03-26,"App Móvil"
81567,1580,918,1188,2024-07-31,"Sitio Web"
81568,685,29,1104,2024-11-05,"Sitio Web"
81569,3559,808,2070,2023-09-16,"App Móvil"
81570,4136,198,273,2024-01-30,"Teléfono"
81571,3985,197,102,2023-01-15,"App Móvil"
81572,705,717,2146,2024-03-22,"Sitio Web"
81573,893,499,2089,2023-09-06,"Sitio Web"
81574,4658,833,1495,2023-10-10,"App Móvil"
81575,4816,798,501,2024-09-04,"App Móvil"
81576,1553,189,1341,2023-12-11,"Sitio Web"
81577,2379,115,2789,2023-07-03,"Sitio Web"
81578,2172,888,421,2023-12-30,"App Móvil"
81579,657,295,2922,2024-11-22,"App Móvil"
81580,3377,107,656,2023-02-26,"Sitio Web"
81581,1039,33,2638,2023-09-02,"Sitio Web"
81582,820,652,1511,2024-11-07,"Agencia"
81583,4594,561,1842,2024-11-26,"App Móvil"
81584,2895,123,2413,2023-02-27,"Sitio Web"
81585,4047,449,2877,2023-03-08,"App Móvil"
81586,960,66,2105,2024-10-17,"App Móvil"
81587,4350,663,671,2023-01-18,"Sitio Web"
81588,2871,695,306,2023-02-28,"App Móvil"
81589,244,905,123,2023-07-16,"Sitio Web"
81590,4417,783,2941,2023-06-26,"Sitio Web"
81591,4622,771,1241,2023-11-19,"App Móvil"
81592,2855,860,496,2023-11-14,"Teléfono"
81593,2472,177,1692,2024-06-28,"Agencia"
81594,2120,851,987,2023-09-23,"App Móvil"
81595,4176,263,1864,2023-11-17,"App Móvil"
81596,2770,962,2394,2023-08-18,"App Móvil"
81597,106,954,2984,2024-03-22,"App Móvil"
81598,1602,263,388,2024-05-14,"Sitio Web"
81599,2300,847,1008,2023-03-07,"App Móvil"
81600,246,429,2891,2023-03-22,"Sitio Web"
81601,1353,602,2149,2024-05-12,"App Móvil"
81602,166,636,864,2024-10-22,"App Móvil"
81603,3894,688,1062,2024-01-24,"App Móvil"
81604,2496,534,582,2024-02-12,"App Móvil"
81605,78,440,70,2024-04-21,"App Móvil"
81606,2553,171,2314,2024-03-12,"Sitio Web"
81607,1678,382,2969,2023-06-16,"Sitio Web"
81608,2045,102,1999,2023-02-22,"Sitio Web"
81609,1783,87,2529,2024-12-25,"Sitio Web"
81610,2126,582,1713,2024-03-30,"Teléfono"
81611,4416,434,1207,2024-11-15,"Agencia"
81612,2808,845,2906,2024-03-03,"Sitio Web"
81613,4708,396,1307,2024-01-18,"Sitio Web"
81614,639,491,2977,2023-10-06,"App Móvil"
81615,321,121,1328,2023-05-21,"App Móvil"
81616,3385,733,1130,2023-10-31,"App Móvil"
81617,2893,687,814,2024-08-10,"App Móvil"
81618,2050,602,2416,2023-07-26,"Teléfono"
81619,1405,178,2207,2023-05-21,"App Móvil"
81620,4274,56,1029,2024-01-24,"Teléfono"
81621,4521,981,2133,2024-12-10,"Sitio Web"
81622,521,917,1332,2023-10-12,"Sitio Web"
81623,3492,180,2475,2024-06-22,"App Móvil"
81624,944,259,1441,2024-06-25,"Agencia"
81625,64,5,1766,2023-11-25,"Agencia"
81626,3672,573,2625,2023-12-17,"App Móvil"
81627,2449,412,1868,2023-12-02,"Teléfono"
81628,4533,964,2011,2023-10-12,"Teléfono"
81629,1128,36,1982,2024-02-19,"App Móvil"
81630,4390,9,1976,2023-10-27,"App Móvil"
81631,2153,444,1435,2024-06-17,"Sitio Web"
81632,3575,941,1679,2024-06-28,"Teléfono"
81633,3302,509,35,2023-11-17,"Sitio Web"
81634,188,481,773,2024-08-25,"App Móvil"
81635,1251,760,2165,2023-11-05,"Sitio Web"
81636,1778,497,105,2023-05-26,"Agencia"
81637,4631,311,1926,2024-01-09,"Teléfono"
81638,3922,779,2893,2023-07-23,"Sitio Web"
81639,2605,223,267,2024-03-06,"App Móvil"
81640,2629,760,2212,2023-11-04,"Teléfono"
81641,4725,588,1979,2023-03-27,"Agencia"
81642,1774,634,1674,2023-12-30,"App Móvil"
81643,1871,444,1435,2023-10-14,"Sitio Web"
81644,1347,232,1838,2024-01-24,"Sitio Web"
81645,862,741,2851,2023-08-21,"Sitio Web"
81646,1309,940,1751,2023-12-12,"Sitio Web"
81647,4454,605,785,2023-07-16,"App Móvil"
81648,2687,807,802,2024-05-06,"Teléfono"
81649,3748,698,411,2024-11-22,"Sitio Web"
81650,3836,155,109,2023-01-01,"Sitio Web"
81651,3564,261,747,2024-06-09,"App Móvil"
81652,4500,744,1593,2023-05-07,"Sitio Web"
81653,2400,639,22,2023-07-27,"App Móvil"
81654,4738,751,712,2023-09-22,"Sitio Web"
81655,1931,818,2553,2024-06-02,"App Móvil"
81656,796,1,709,2024-08-28,"App Móvil"
81657,4759,926,2081,2023-10-17,"Teléfono"
81658,2697,60,545,2024-06-05,"App Móvil"
81659,4257,928,2665,2023-11-30,"App Móvil"
81660,4269,150,823,2024-03-11,"Sitio Web"
81661,2769,164,1044,2024-12-31,"App Móvil"
81662,3982,220,1368,2024-05-17,"App Móvil"
81663,4532,751,548,2023-01-27,"App Móvil"
81664,1741,70,1325,2024-01-29,"App Móvil"
81665,4974,867,1854,2024-01-26,"App Móvil"
81666,3181,360,982,2024-05-21,"Sitio Web"
81667,3023,278,945,2024-08-27,"App Móvil"
81668,3734,6,2756,2023-02-01,"Sitio Web"
81669,2091,220,1368,2023-02-18,"App Móvil"
81670,4982,223,267,2024-02-20,"Sitio Web"
81671,1622,928,2665,2023-04-22,"App Móvil"
81672,1622,135,1020,2023-03-13,"Sitio Web"
81673,2606,398,889,2023-08-28,"App Móvil"
81674,4731,44,955,2023-11-24,"Sitio Web"
81675,2559,556,1107,2023-07-28,"App Móvil"
81676,3291,304,108,2024-12-19,"App Móvil"
81677,267,269,111,2023-05-25,"Sitio Web"
81678,3496,736,752,2024-07-26,"Sitio Web"
81679,1627,814,1707,2023-04-04,"App Móvil"
81680,103,773,274,2023-04-08,"App Móvil"
81681,1354,122,1763,2023-04-17,"App Móvil"
81682,3038,708,973,2024-07-02,"App Móvil"
81683,1938,210,2024,2024-02-09,"App Móvil"
81684,1551,449,2877,2023-03-13,"Teléfono"
81685,1782,901,1655,2024-03-09,"App Móvil"
81686,4949,507,2776,2024-10-19,"Sitio Web"
81687,2489,751,548,2024-09-21,"Sitio Web"
81688,2354,993,1874,2024-08-19,"Sitio Web"
81689,2581,252,789,2023-09-23,"Sitio Web"
81690,1277,371,2271,2023-01-08,"Teléfono"
81691,3764,189,1341,2024-04-01,"App Móvil"
81692,443,9,1976,2024-12-13,"Agencia"
81693,3216,380,2947,2024-12-23,"Sitio Web"
81694,938,364,2868,2024-03-27,"App Móvil"
81695,3263,970,1549,2023-10-17,"Teléfono"
81696,3243,457,46,2023-09-10,"App Móvil"
81697,2251,67,508,2024-10-04,"Agencia"
81698,4936,875,1165,2023-10-20,"Sitio Web"
81699,3287,777,639,2023-02-02,"Sitio Web"
81700,4392,692,93,2024-06-24,"Sitio Web"
81701,3252,384,2177,2024-04-14,"Teléfono"
81702,2988,646,940,2024-09-15,"Sitio Web"
81703,2014,639,852,2024-07-14,"App Móvil"
81704,3638,364,2868,2024-08-17,"App Móvil"
81705,3806,429,2412,2023-09-21,"App Móvil"
81706,2710,187,2021,2024-01-28,"App Móvil"
81707,4360,641,2216,2024-04-13,"Sitio Web"
81708,123,238,907,2023-08-20,"Sitio Web"
81709,3659,197,2229,2024-04-17,"App Móvil"
81710,4899,823,2477,2023-02-09,"Sitio Web"
81711,567,115,1257,2024-06-10,"App Móvil"
81712,3887,345,2479,2024-07-27,"Teléfono"
81713,800,663,1652,2023-04-08,"Sitio Web"
81714,1633,109,1822,2024-07-18,"App Móvil"
81715,108,112,2746,2024-11-19,"Sitio Web"
81716,343,455,361,2023-02-09,"App Móvil"
81717,1515,555,2686,2024-08-04,"Teléfono"
81718,2650,907,1314,2023-09-08,"Sitio Web"
81719,1270,466,1299,2024-08-29,"Agencia"
81720,1331,243,1527,2023-02-16,"Sitio Web"
81721,2257,496,2076,2023-12-09,"App Móvil"
81722,4090,283,1304,2023-09-13,"App Móvil"
81723,1594,931,1333,2023-09-29,"Sitio Web"
81724,3964,75,2252,2023-08-31,"Sitio Web"
81725,1984,898,2667,2023-03-06,"Sitio Web"
81726,3784,370,1192,2023-05-29,"App Móvil"
81727,3977,868,1791,2023-06-06,"Sitio Web"
81728,4926,93,447,2023-12-13,"Sitio Web"
81729,4965,821,1963,2023-01-30,"Agencia"
81730,1277,390,2745,2023-04-26,"App Móvil"
81731,900,445,745,2023-09-19,"Agencia"
81732,3157,996,527,2023-07-27,"Sitio Web"
81733,149,790,395,2023-03-08,"App Móvil"
81734,41,539,2924,2024-11-15,"Sitio Web"
81735,2983,232,608,2023-05-30,"Sitio Web"
81736,2605,151,2098,2024-08-21,"App Móvil"
81737,3223,243,1527,2023-06-16,"Sitio Web"
81738,1773,675,1657,2024-01-03,"App Móvil"
81739,1252,790,395,2024-03-24,"App Móvil"
81740,3626,364,1783,2024-02-09,"App Móvil"
81741,699,690,736,2024-02-12,"App Móvil"
81742,1874,540,1006,2023-12-08,"Sitio Web"
81743,4535,557,1620,2023-03-11,"Sitio Web"
81744,1162,179,1925,2023-11-18,"App Móvil"
81745,3956,270,2610,2023-12-12,"App Móvil"
81746,2494,135,539,2023-12-19,"Agencia"
81747,4526,815,316,2024-06-24,"App Móvil"
81748,2599,309,73,2023-10-31,"App Móvil"
81749,832,299,1631,2023-04-14,"App Móvil"
81750,1745,500,2898,2023-08-28,"App Móvil"
81751,2682,439,1880,2023-01-07,"App Móvil"
81752,3792,545,2645,2023-03-13,"Agencia"
81753,2955,273,1397,2024-02-05,"Sitio Web"
81754,2751,329,1298,2024-09-23,"App Móvil"
81755,1439,833,335,2024-05-20,"Teléfono"
81756,3897,719,152,2023-10-06,"App Móvil"
81757,9,757,234,2023-03-30,"App Móvil"
81758,2767,943,592,2023-12-03,"Sitio Web"
81759,3272,249,17,2023-05-24,"Teléfono"
81760,3356,340,2049,2023-10-25,"Sitio Web"
81761,4310,74,1607,2024-06-23,"App Móvil"
81762,3231,500,2898,2024-06-18,"Sitio Web"
81763,3098,657,2167,2024-09-02,"Agencia"
81764,4933,332,2988,2023-03-15,"App Móvil"
81765,1033,593,91,2024-02-25,"Sitio Web"
81766,4497,124,2423,2023-03-10,"Agencia"
81767,936,362,2615,2024-02-11,"App Móvil"
81768,645,614,587,2023-01-16,"Sitio Web"
81769,2288,670,692,2024-12-01,"App Móvil"
81770,2429,32,894,2024-02-16,"App Móvil"
81771,506,553,2647,2023-08-27,"App Móvil"
81772,4657,753,2073,2023-12-10,"Sitio Web"
81773,834,877,1779,2023-10-30,"Sitio Web"
81774,4211,819,313,2024-09-25,"Sitio Web"
81775,452,583,2487,2023-07-30,"Sitio Web"
81776,414,712,41,2023-12-03,"App Móvil"
81777,3156,248,1348,2023-04-17,"Sitio Web"
81778,2135,90,1009,2023-03-29,"Teléfono"
81779,2736,605,785,2024-11-19,"App Móvil"
81780,2178,340,2049,2023-08-28,"App Móvil"
81781,9,760,515,2023-01-14,"Sitio Web"
81782,180,298,2140,2023-05-07,"App Móvil"
81783,4766,820,223,2024-01-24,"Sitio Web"
81784,202,929,554,2023-03-10,"Sitio Web"
81785,80,536,681,2023-12-25,"Teléfono"
81786,4657,573,1784,2024-01-09,"App Móvil"
81787,587,315,1479,2024-02-20,"App Móvil"
81788,599,778,2604,2023-05-06,"App Móvil"
81789,4956,688,342,2023-05-31,"Sitio Web"
81790,2710,298,1922,2024-03-15,"App Móvil"
81791,799,950,217,2024-05-15,"App Móvil"
81792,2035,992,480,2024-01-16,"Teléfono"
81793,1521,54,117,2024-06-19,"App Móvil"
81794,1695,548,1500,2023-09-24,"App Móvil"
81795,4990,237,2933,2024-11-12,"Agencia"
81796,1277,343,2582,2024-01-09,"Sitio Web"
81797,3368,196,381,2024-07-21,"App Móvil"
81798,819,595,2946,2023-06-10,"Teléfono"
81799,2363,242,2043,2023-09-11,"Sitio Web"
81800,1725,647,837,2024-11-15,"Sitio Web"
81801,1727,186,1425,2024-11-03,"Sitio Web"
81802,3291,948,2706,2023-11-28,"Sitio Web"
81803,4441,254,2501,2024-10-13,"App Móvil"
81804,4181,540,2031,2024-02-13,"App Móvil"
81805,31,360,1331,2024-02-13,"App Móvil"
81806,3174,832,1028,2023-07-27,"App Móvil"
81807,1627,443,2992,2023-04-27,"Sitio Web"
81808,4158,177,1692,2023-01-08,"Teléfono"
81809,3319,340,474,2023-11-24,"App Móvil"
81810,4533,186,1425,2024-12-03,"Sitio Web"
81811,1402,478,2674,2024-08-07,"App Móvil"
81812,1721,108,1534,2023-12-06,"App Móvil"
81813,3732,230,1468,2023-09-09,"App Móvil"
81814,3641,499,1056,2024-08-18,"App Móvil"
81815,2972,489,1565,2024-06-30,"App Móvil"
81816,1523,115,1257,2024-06-18,"Agencia"
81817,4284,848,2343,2023-10-31,"Sitio Web"
81818,2458,69,1365,2023-07-04,"App Móvil"
81819,2920,788,1974,2024-04-10,"Teléfono"
81820,220,688,1197,2023-02-19,"App Móvil"
81821,1922,259,1083,2023-06-08,"Sitio Web"
81822,4648,507,2776,2024-07-30,"App Móvil"
81823,4289,66,1355,2023-10-05,"Teléfono"
81824,1319,263,388,2024-02-17,"Sitio Web"
81825,1643,778,2716,2023-03-31,"Sitio Web"
81826,1513,758,1617,2023-10-31,"Sitio Web"
81827,959,798,2316,2023-03-30,"Sitio Web"
81828,465,340,2049,2023-04-19,"App Móvil"
81829,698,447,2001,2024-08-09,"Sitio Web"
81830,980,12,98,2023-12-02,"Sitio Web"
81831,2965,143,742,2023-01-23,"App Móvil"
81832,1144,368,2190,2024-12-13,"Sitio Web"
81833,4858,536,154,2024-11-14,"Sitio Web"
81834,1400,723,1375,2023-05-06,"Teléfono"
81835,1485,775,1211,2023-08-29,"App Móvil"
81836,3379,894,2561,2023-04-12,"Sitio Web"
81837,2332,26,393,2024-02-09,"Teléfono"
81838,4472,642,1710,2024-03-21,"Sitio Web"
81839,4763,453,339,2024-01-11,"Sitio Web"
81840,1920,515,2782,2024-04-30,"Sitio Web"
81841,2205,731,697,2024-01-08,"Teléfono"
81842,2814,947,2401,2023-03-20,"Sitio Web"
81843,4552,977,2872,2024-09-24,"Sitio Web"
81844,2798,385,172,2024-05-06,"Agencia"
81845,172,720,2871,2023-05-14,"Teléfono"
81846,2491,221,2627,2024-09-15,"Teléfono"
81847,1518,956,280,2024-08-04,"Teléfono"
81848,4766,319,1182,2024-07-13,"App Móvil"
81849,2248,340,2971,2023-01-11,"App Móvil"
81850,2338,309,52,2024-08-18,"App Móvil"
81851,241,28,2846,2024-08-19,"Agencia"
81852,1675,333,1573,2023-01-04,"Sitio Web"
81853,858,969,1603,2024-04-15,"Sitio Web"
81854,33,100,1977,2023-08-20,"App Móvil"
81855,2037,51,1193,2024-08-10,"App Móvil"
81856,4936,380,2505,2023-03-08,"Teléfono"
81857,1871,954,1309,2023-03-06,"Sitio Web"
81858,4829,82,521,2023-07-16,"Teléfono"
81859,2364,120,1777,2024-07-18,"Sitio Web"
81860,548,783,2941,2024-10-09,"App Móvil"
81861,3822,803,2302,2023-05-30,"Sitio Web"
81862,3486,981,2334,2023-12-15,"Sitio Web"
81863,3191,243,2681,2024-06-17,"App Móvil"
81864,278,243,2681,2023-06-04,"Sitio Web"
81865,4874,751,245,2024-08-31,"App Móvil"
81866,1894,452,844,2024-02-26,"App Móvil"
81867,1691,670,2419,2023-03-21,"Sitio Web"
81868,1131,363,1330,2024-01-14,"App Móvil"
81869,3823,700,1627,2023-06-27,"Sitio Web"
81870,349,49,187,2023-04-17,"Sitio Web"
81871,3727,177,315,2023-08-13,"Teléfono"
81872,1831,365,2952,2023-07-08,"Teléfono"
81873,632,841,1280,2024-07-07,"App Móvil"
81874,1371,651,1294,2023-05-16,"Teléfono"
81875,2477,197,2229,2024-05-10,"App Móvil"
81876,1903,962,2713,2023-11-11,"Sitio Web"
81877,4197,616,2361,2023-09-01,"Teléfono"
81878,2349,137,2750,2024-04-08,"Sitio Web"
81879,4887,81,2853,2023-07-27,"Sitio Web"
81880,4908,464,2620,2024-09-19,"Teléfono"
81881,2965,490,2074,2024-10-07,"App Móvil"
81882,1087,272,2138,2024-10-10,"Sitio Web"
81883,1080,901,1621,2023-02-07,"App Móvil"
81884,4270,784,1045,2024-08-04,"App Móvil"
81885,2469,764,590,2024-02-09,"Sitio Web"
81886,3766,782,2086,2023-09-25,"App Móvil"
81887,3697,741,2851,2024-08-11,"Sitio Web"
81888,3196,844,641,2023-11-17,"Sitio Web"
81889,2382,142,2990,2023-04-05,"Agencia"
81890,3739,832,2038,2023-05-29,"App Móvil"
81891,3799,325,2079,2023-06-02,"App Móvil"
81892,566,923,2184,2024-05-05,"App Móvil"
81893,2409,854,1849,2024-01-21,"App Móvil"
81894,56,212,2917,2024-10-03,"Teléfono"
81895,3230,927,2139,2024-08-28,"Sitio Web"
81896,4256,912,1201,2024-08-19,"App Móvil"
81897,2501,30,2450,2023-09-26,"Sitio Web"
81898,4888,281,2659,2024-08-17,"Sitio Web"
81899,3040,953,684,2023-02-24,"Sitio Web"
81900,234,478,2714,2024-02-02,"App Móvil"
81901,3799,775,2052,2023-01-22,"App Móvil"
81902,2294,357,1875,2024-09-09,"Sitio Web"
81903,4264,345,2303,2024-11-23,"App Móvil"
81904,3628,7,1258,2023-12-08,"App Móvil"
81905,4079,236,599,2024-02-24,"Sitio Web"
81906,1726,825,2669,2023-07-23,"App Móvil"
81907,2851,950,2910,2023-10-14,"App Móvil"
81908,1817,178,2207,2023-01-19,"App Móvil"
81909,4850,291,552,2024-01-23,"App Móvil"
81910,4420,639,22,2024-02-26,"Sitio Web"
81911,232,770,819,2023-05-02,"Sitio Web"
81912,1003,507,2776,2023-03-03,"App Móvil"
81913,4665,733,414,2023-12-03,"App Móvil"
81914,4831,435,2388,2023-09-05,"Sitio Web"
81915,2386,335,714,2023-07-26,"App Móvil"
81916,3759,332,1364,2024-06-07,"App Móvil"
81917,472,804,412,2024-02-13,"Sitio Web"
81918,1539,103,2022,2023-03-24,"App Móvil"
81919,4910,85,1764,2023-12-14,"Teléfono"
81920,2932,951,276,2024-09-26,"App Móvil"
81921,947,232,1740,2023-12-16,"App Móvil"
81922,4197,229,354,2024-02-05,"App Móvil"
81923,2293,854,1849,2024-04-23,"Sitio Web"
81924,1797,329,750,2023-06-19,"App Móvil"
81925,591,486,406,2024-08-23,"App Móvil"
81926,2092,896,1206,2023-09-16,"App Móvil"
81927,2824,501,873,2024-11-08,"Sitio Web"
81928,3482,743,1997,2023-05-14,"App Móvil"
81929,1956,189,2826,2023-06-22,"Sitio Web"
81930,1295,527,353,2023-12-27,"App Móvil"
81931,2911,989,739,2023-10-04,"Sitio Web"
81932,1099,517,1501,2023-12-19,"Teléfono"
81933,4547,495,2748,2024-11-28,"Sitio Web"
81934,4279,243,1624,2023-11-24,"Sitio Web"
81935,113,910,811,2023-04-24,"Sitio Web"
81936,2952,339,2360,2024-03-18,"Agencia"
81937,1709,954,2984,2024-02-18,"Agencia"
81938,3636,644,444,2024-10-05,"Agencia"
81939,4173,373,2327,2023-12-08,"App Móvil"
81940,1517,978,2511,2023-06-08,"Agencia"
81941,451,335,1011,2023-10-23,"App Móvil"
81942,2386,364,1376,2024-10-26,"Teléfono"
81943,2749,64,934,2023-06-26,"App Móvil"
81944,4031,215,2890,2024-12-14,"App Móvil"
81945,2090,341,371,2024-12-02,"App Móvil"
81946,4003,593,2822,2023-06-06,"Sitio Web"
81947,2871,112,1735,2024-09-20,"Sitio Web"
81948,2040,81,259,2024-11-02,"App Móvil"
81949,2271,955,2703,2024-06-04,"Teléfono"
81950,3363,649,236,2023-01-05,"Sitio Web"
81951,2858,213,1453,2024-05-20,"Sitio Web"
81952,162,695,119,2023-06-29,"App Móvil"
81953,701,199,2626,2023-09-08,"App Móvil"
81954,551,554,1014,2023-09-22,"App Móvil"
81955,4252,543,626,2023-05-31,"App Móvil"
81956,4524,221,2627,2023-12-19,"App Móvil"
81957,1373,650,1335,2023-02-06,"Sitio Web"
81958,1793,255,1907,2024-07-02,"Sitio Web"
81959,2096,291,2420,2024-06-04,"Sitio Web"
81960,177,297,860,2024-07-28,"Teléfono"
81961,608,434,922,2024-12-17,"App Móvil"
81962,833,319,1561,2023-01-23,"App Móvil"
81963,1356,980,2646,2024-01-11,"Sitio Web"
81964,1742,3,140,2023-05-25,"App Móvil"
81965,1209,415,1493,2024-05-10,"Sitio Web"
81966,1485,480,2573,2024-07-22,"App Móvil"
81967,3594,258,2242,2023-08-29,"App Móvil"
81968,4697,771,1185,2023-10-09,"App Móvil"
81969,4278,738,2915,2024-03-10,"App Móvil"
81970,1787,199,2626,2023-08-04,"Sitio Web"
81971,4047,807,802,2024-10-08,"Sitio Web"
81972,637,888,220,2023-12-11,"Sitio Web"
81973,1003,189,1341,2023-08-07,"Sitio Web"
81974,1291,465,1305,2024-02-03,"App Móvil"
81975,3046,455,1722,2023-07-20,"Sitio Web"
81976,2513,110,2193,2024-01-09,"Teléfono"
81977,4193,1000,1823,2024-10-03,"App Móvil"
81978,4307,613,2963,2024-04-02,"App Móvil"
81979,4833,678,2897,2024-12-16,"App Móvil"
81980,948,815,2503,2024-12-02,"Sitio Web"
81981,3663,59,2059,2024-12-08,"App Móvil"
81982,1377,95,2930,2024-06-13,"Sitio Web"
81983,81,625,951,2023-04-24,"Teléfono"
81984,1433,760,2165,2024-04-23,"App Móvil"
81985,4430,928,1098,2024-05-30,"Sitio Web"
81986,2358,820,2559,2024-11-24,"Sitio Web"
81987,4097,926,1261,2024-05-25,"App Móvil"
81988,2876,806,2023,2023-01-22,"App Móvil"
81989,3520,707,1187,2023-07-09,"Sitio Web"
81990,2341,29,2464,2024-10-06,"Sitio Web"
81991,4068,500,2898,2023-11-06,"Sitio Web"
81992,448,191,349,2024-04-07,"App Móvil"
81993,1199,771,1185,2023-09-02,"App Móvil"
81994,3038,681,2287,2023-05-06,"App Móvil"
81995,3561,801,2594,2024-06-06,"Sitio Web"
81996,96,684,2502,2023-05-25,"Agencia"
81997,4037,489,611,2023-08-14,"Sitio Web"
81998,1746,280,2953,2023-08-17,"Sitio Web"
81999,1173,228,1126,2024-04-01,"App Móvil"
82000,4804,843,2601,2023-09-25,"Teléfono"
82001,473,269,956,2024-05-27,"Sitio Web"
82002,2433,233,2621,2024-11-21,"App Móvil"
82003,4415,485,1057,2023-01-27,"App Móvil"
82004,4401,527,332,2023-04-01,"Sitio Web"
82005,1543,368,2852,2023-02-10,"App Móvil"
82006,344,495,101,2023-08-18,"Sitio Web"
82007,1868,359,435,2024-03-23,"Agencia"
82008,2851,238,907,2023-07-19,"Agencia"
82009,1440,576,2769,2024-05-14,"Sitio Web"
82010,4522,870,759,2023-04-06,"Sitio Web"
82011,4105,579,2168,2024-03-05,"App Móvil"
82012,2341,559,2945,2024-07-24,"Sitio Web"
82013,583,449,2539,2023-03-09,"App Móvil"
82014,2312,919,2719,2024-10-11,"App Móvil"
82015,4768,742,1857,2024-05-04,"App Móvil"
82016,4153,117,2804,2023-09-28,"App Móvil"
82017,616,521,62,2023-12-24,"Sitio Web"
82018,2811,797,1180,2023-10-28,"App Móvil"
82019,1274,280,61,2023-11-09,"App Móvil"
82020,4126,704,2810,2023-07-15,"App Móvil"
82021,1347,738,2915,2024-08-21,"Teléfono"
82022,1600,291,519,2023-08-09,"Teléfono"
82023,2186,887,929,2024-01-12,"App Móvil"
82024,4789,138,1360,2024-02-01,"Sitio Web"
82025,3441,150,823,2024-11-04,"Sitio Web"
82026,2899,435,2095,2023-04-10,"App Móvil"
82027,1336,342,2319,2023-06-10,"Sitio Web"
82028,4451,66,991,2024-03-02,"App Móvil"
82029,1630,213,1391,2023-05-08,"Teléfono"
82030,432,569,2606,2023-02-25,"App Móvil"
82031,4139,572,2392,2024-04-23,"App Móvil"
82032,4873,711,1803,2024-06-04,"App Móvil"
82033,3843,665,422,2023-02-19,"App Móvil"
82034,3548,524,2794,2024-07-02,"App Móvil"
82035,100,803,424,2024-03-13,"App Móvil"
82036,4215,439,1547,2024-02-21,"Sitio Web"
82037,4385,663,2860,2023-06-10,"Sitio Web"
82038,1315,114,1557,2024-02-13,"Agencia"
82039,4070,880,506,2023-04-10,"App Móvil"
82040,2258,55,383,2023-09-26,"Sitio Web"
82041,4564,671,2830,2024-01-08,"App Móvil"
82042,2696,62,2829,2024-10-27,"App Móvil"
82043,3544,856,2243,2024-04-05,"Sitio Web"
82044,4665,489,1565,2024-01-14,"Agencia"
